Level,ANZSCO_CODE,Title,State,Month,Vacancies
3,2A,"Business, Finance and Human Resource Professionals",ACT,2018-04-01,264.424
3,2A,"Business, Finance and Human Resource Professionals",ACT,2018-05-01,243.488
3,2A,"Business, Finance and Human Resource Professionals",ACT,2018-06-01,261.21
3,2A,"Business, Finance and Human Resource Professionals",ACT,2018-07-01,231.522
3,2A,"Business, Finance and Human Resource Professionals",ACT,2018-08-01,232.469
3,2A,"Business, Finance and Human Resource Professionals",ACT,2018-09-01,229.024
3,2A,"Business, Finance and Human Resource Professionals",ACT,2018-10-01,250.146
3,2A,"Business, Finance and Human Resource Professionals",ACT,2018-11-01,247.373
3,2A,"Business, Finance and Human Resource Professionals",ACT,2018-12-01,226.422
3,2A,"Business, Finance and Human Resource Professionals",ACT,2019-01-01,244.635
3,2A,"Business, Finance and Human Resource Professionals",ACT,2019-02-01,241.413
3,2A,"Business, Finance and Human Resource Professionals",ACT,2019-03-01,249.592
3,2A,"Business, Finance and Human Resource Professionals",ACT,2019-04-01,266.084
3,2A,"Business, Finance and Human Resource Professionals",ACT,2019-05-01,225.586
3,2A,"Business, Finance and Human Resource Professionals",ACT,2019-06-01,285.796
3,2A,"Business, Finance and Human Resource Professionals",ACT,2019-07-01,302.212
3,2A,"Business, Finance and Human Resource Professionals",ACT,2019-08-01,288.708
3,2A,"Business, Finance and Human Resource Professionals",ACT,2019-09-01,315.603
3,2A,"Business, Finance and Human Resource Professionals",ACT,2019-10-01,291.286
3,2A,"Business, Finance and Human Resource Professionals",ACT,2019-11-01,278.774
3,2A,"Business, Finance and Human Resource Professionals",ACT,2019-12-01,243.518
3,2A,"Business, Finance and Human Resource Professionals",ACT,2020-01-01,260.719
3,2A,"Business, Finance and Human Resource Professionals",ACT,2020-02-01,274.355
3,2A,"Business, Finance and Human Resource Professionals",ACT,2020-03-01,208.398
3,2A,"Business, Finance and Human Resource Professionals",ACT,2020-04-01,130.805
3,2A,"Business, Finance and Human Resource Professionals",ACT,2020-05-01,181.94
3,2A,"Business, Finance and Human Resource Professionals",ACT,2020-06-01,185.645
3,2A,"Business, Finance and Human Resource Professionals",ACT,2020-07-01,168.223
3,2A,"Business, Finance and Human Resource Professionals",ACT,2020-08-01,207.995
3,2A,"Business, Finance and Human Resource Professionals",ACT,2020-09-01,185.121
3,2A,"Business, Finance and Human Resource Professionals",ACT,2020-10-01,189.265
3,2A,"Business, Finance and Human Resource Professionals",ACT,2020-11-01,226.558
3,2A,"Business, Finance and Human Resource Professionals",ACT,2020-12-01,239.667
3,2A,"Business, Finance and Human Resource Professionals",ACT,2021-01-01,232.428
3,2A,"Business, Finance and Human Resource Professionals",ACT,2021-02-01,325.523
3,2A,"Business, Finance and Human Resource Professionals",ACT,2021-03-01,263.458
3,2A,"Business, Finance and Human Resource Professionals",ACT,2021-04-01,241.773
3,2A,"Business, Finance and Human Resource Professionals",ACT,2021-05-01,266.563
3,2A,"Business, Finance and Human Resource Professionals",ACT,2021-06-01,265.136
3,2A,"Business, Finance and Human Resource Professionals",ACT,2021-07-01,313.59
3,2A,"Business, Finance and Human Resource Professionals",ACT,2021-08-01,296.553
3,2A,"Business, Finance and Human Resource Professionals",ACT,2021-09-01,269.55
3,2A,"Business, Finance and Human Resource Professionals",ACT,2021-10-01,281.543
3,2A,"Business, Finance and Human Resource Professionals",ACT,2021-11-01,274.813
3,2A,"Business, Finance and Human Resource Professionals",ACT,2021-12-01,308.131
3,2A,"Business, Finance and Human Resource Professionals",ACT,2022-01-01,293.754
3,2A,"Business, Finance and Human Resource Professionals",ACT,2022-02-01,340.721
3,2A,"Business, Finance and Human Resource Professionals",ACT,2022-03-01,311.286
3,2A,"Business, Finance and Human Resource Professionals",ACT,2022-04-01,365.465
3,2A,"Business, Finance and Human Resource Professionals",ACT,2022-05-01,330.873
3,2A,"Business, Finance and Human Resource Professionals",ACT,2022-06-01,316.418
3,2A,"Business, Finance and Human Resource Professionals",ACT,2022-07-01,324.98
3,2A,"Business, Finance and Human Resource Professionals",ACT,2022-08-01,305.043
3,2A,"Business, Finance and Human Resource Professionals",ACT,2022-09-01,309.337
3,2A,"Business, Finance and Human Resource Professionals",ACT,2022-10-01,353.245
3,2A,"Business, Finance and Human Resource Professionals",ACT,2022-11-01,306.858
3,2A,"Business, Finance and Human Resource Professionals",ACT,2022-12-01,328.618
3,2A,"Business, Finance and Human Resource Professionals",ACT,2023-01-01,306.143
3,2A,"Business, Finance and Human Resource Professionals",ACT,2023-02-01,279.706
3,2A,"Business, Finance and Human Resource Professionals",ACT,2023-03-01,331.408
3,2A,"Business, Finance and Human Resource Professionals",ACT,2023-04-01,301.321
3,2A,"Business, Finance and Human Resource Professionals",ACT,2023-05-01,335.771
3,2A,"Business, Finance and Human Resource Professionals",ACT,2023-06-01,299.832
3,2A,"Business, Finance and Human Resource Professionals",ACT,2023-07-01,293.48
3,2A,"Business, Finance and Human Resource Professionals",ACT,2023-08-01,294.561
3,2A,"Business, Finance and Human Resource Professionals",ACT,2023-09-01,281.181
3,2A,"Business, Finance and Human Resource Professionals",ACT,2023-10-01,273.038
3,2A,"Business, Finance and Human Resource Professionals",ACT,2023-11-01,263.542
3,2A,"Business, Finance and Human Resource Professionals",ACT,2023-12-01,216.001
3,2A,"Business, Finance and Human Resource Professionals",ACT,2024-01-01,240.202
3,2A,"Business, Finance and Human Resource Professionals",ACT,2024-02-01,224.564
3,2A,"Business, Finance and Human Resource Professionals",ACT,2024-03-01,244.779
3,2A,"Business, Finance and Human Resource Professionals",ACT,2024-04-01,275.13
3,2A,"Business, Finance and Human Resource Professionals",ACT,2024-05-01,226.541
3,2A,"Business, Finance and Human Resource Professionals",ACT,2024-06-01,237.827
3,2A,"Business, Finance and Human Resource Professionals",ACT,2024-07-01,221.651
3,2A,"Business, Finance and Human Resource Professionals",ACT,2024-08-01,236.192
3,2A,"Business, Finance and Human Resource Professionals",ACT,2024-09-01,216.861
3,2A,"Business, Finance and Human Resource Professionals",ACT,2024-10-01,207.196
3,2A,"Business, Finance and Human Resource Professionals",ACT,2024-11-01,160.17
3,2A,"Business, Finance and Human Resource Professionals",ACT,2024-12-01,221.158
3,2A,"Business, Finance and Human Resource Professionals",ACT,2025-01-01,210.585
3,2A,"Business, Finance and Human Resource Professionals",ACT,2025-02-01,203.515
3,2A,"Business, Finance and Human Resource Professionals",ACT,2025-03-01,158.943
3,2A,"Business, Finance and Human Resource Professionals",ACT,2025-04-01,184.656
3,2A,"Business, Finance and Human Resource Professionals",ACT,2025-05-01,164.093
3,2A,"Business, Finance and Human Resource Professionals",ACT,2025-06-01,176.421
3,2A,"Business, Finance and Human Resource Professionals",ACT,2025-07-01,180.204
3,2A,"Business, Finance and Human Resource Professionals",ACT,2025-08-01,160.469
3,2A,"Business, Finance and Human Resource Professionals",ACT,2025-09-01,226.511
3,2A,"Business, Finance and Human Resource Professionals",ACT,2025-10-01,156.856
3,2A,"Business, Finance and Human Resource Professionals",ACT,2025-11-01,186.766
3,2A,"Business, Finance and Human Resource Professionals",ACT,2025-12-01,160.241
3,2A,"Business, Finance and Human Resource Professionals",ACT,2026-01-01,175.927
3,2A,"Business, Finance and Human Resource Professionals",ACT,2026-02-01,178.091
3,2A,"Business, Finance and Human Resource Professionals",ACT,2026-03-01,163.805
3,2A,"Business, Finance and Human Resource Professionals",ACT,2026-04-01,160.215
3,2A,"Business, Finance and Human Resource Professionals",ACT,2026-05-01,162.415
3,2A,"Business, Finance and Human Resource Professionals",ACT,2026-06-01,167.463
3,2A,"Business, Finance and Human Resource Professionals",ACT,2026-07-01,150.997
3,2B,Information Professionals,ACT,2006-01-01,64.523
3,2B,Information Professionals,ACT,2006-02-01,80.439
3,2B,Information Professionals,ACT,2006-03-01,74.031
3,2B,Information Professionals,ACT,2006-04-01,66.104
3,2B,Information Professionals,ACT,2006-05-01,65.075
3,2B,Information Professionals,ACT,2006-06-01,60.124
3,2B,Information Professionals,ACT,2006-07-01,63.79
3,2B,Information Professionals,ACT,2006-08-01,60.235
3,2B,Information Professionals,ACT,2006-09-01,59.261
3,2B,Information Professionals,ACT,2006-10-01,73.994
3,2B,Information Professionals,ACT,2006-11-01,72.118
3,2B,Information Professionals,ACT,2006-12-01,99.725
3,2B,Information Professionals,ACT,2007-01-01,96.964
3,2B,Information Professionals,ACT,2007-02-01,82.197
3,2B,Information Professionals,ACT,2007-03-01,77.404
3,2B,Information Professionals,ACT,2007-04-01,94.875
3,2B,Information Professionals,ACT,2007-05-01,83.601
3,2B,Information Professionals,ACT,2007-06-01,95.284
3,2B,Information Professionals,ACT,2007-07-01,87.958
3,2B,Information Professionals,ACT,2007-08-01,100.448
3,2B,Information Professionals,ACT,2007-09-01,89.629
3,2B,Information Professionals,ACT,2007-10-01,80.345
3,2B,Information Professionals,ACT,2007-11-01,76.233
3,2B,Information Professionals,ACT,2007-12-01,71.489
3,2B,Information Professionals,ACT,2008-01-01,80.585
3,2B,Information Professionals,ACT,2008-02-01,74.411
3,2B,Information Professionals,ACT,2008-03-01,87.342
3,2B,Information Professionals,ACT,2008-04-01,86.335
3,2B,Information Professionals,ACT,2008-05-01,71.014
3,2B,Information Professionals,ACT,2008-06-01,101.76
3,2B,Information Professionals,ACT,2008-07-01,79.178
3,2B,Information Professionals,ACT,2008-08-01,80.59
3,2B,Information Professionals,ACT,2008-09-01,83.526
3,2B,Information Professionals,ACT,2008-10-01,103.017
3,2B,Information Professionals,ACT,2008-11-01,101.482
3,2B,Information Professionals,ACT,2008-12-01,89.2
3,2B,Information Professionals,ACT,2009-01-01,60.539
3,2B,Information Professionals,ACT,2009-02-01,73.51
3,2B,Information Professionals,ACT,2009-03-01,77.561
3,2B,Information Professionals,ACT,2009-04-01,78.064
3,2B,Information Professionals,ACT,2009-05-01,95.987
3,2B,Information Professionals,ACT,2009-06-01,60.161
3,2B,Information Professionals,ACT,2009-07-01,110.981
3,2B,Information Professionals,ACT,2009-08-01,100.385
3,2B,Information Professionals,ACT,2009-09-01,108.966
3,2B,Information Professionals,ACT,2009-10-01,82.416
3,2B,Information Professionals,ACT,2009-11-01,94.175
3,2B,Information Professionals,ACT,2009-12-01,88.465
3,2B,Information Professionals,ACT,2010-01-01,93.966
3,2B,Information Professionals,ACT,2010-02-01,123.657
3,2B,Information Professionals,ACT,2010-03-01,112.101
3,2B,Information Professionals,ACT,2010-04-01,96.639
3,2B,Information Professionals,ACT,2010-05-01,122.642
3,2B,Information Professionals,ACT,2010-06-01,96.752
3,2B,Information Professionals,ACT,2010-07-01,105.602
3,2B,Information Professionals,ACT,2010-08-01,109.409
3,2B,Information Professionals,ACT,2010-09-01,86.583
3,2B,Information Professionals,ACT,2010-10-01,145.476
3,2B,Information Professionals,ACT,2010-11-01,167.583
3,2B,Information Professionals,ACT,2010-12-01,178.297
3,2B,Information Professionals,ACT,2011-01-01,171.097
3,2B,Information Professionals,ACT,2011-02-01,209.175
3,2B,Information Professionals,ACT,2011-03-01,131.06
3,2B,Information Professionals,ACT,2011-04-01,176.172
3,2B,Information Professionals,ACT,2011-05-01,168.434
3,2B,Information Professionals,ACT,2011-06-01,167.118
3,2B,Information Professionals,ACT,2011-07-01,144.058
3,2B,Information Professionals,ACT,2011-08-01,159.528
3,2B,Information Professionals,ACT,2011-09-01,159.782
3,2B,Information Professionals,ACT,2011-10-01,145.488
3,2B,Information Professionals,ACT,2011-11-01,129.708
3,2B,Information Professionals,ACT,2011-12-01,243.459
3,2B,Information Professionals,ACT,2012-01-01,158.931
3,2B,Information Professionals,ACT,2012-02-01,129.993
3,2B,Information Professionals,ACT,2012-03-01,142.531
3,2B,Information Professionals,ACT,2012-04-01,101.665
3,2B,Information Professionals,ACT,2012-05-01,115.477
3,2B,Information Professionals,ACT,2012-06-01,120.554
3,2B,Information Professionals,ACT,2012-07-01,105.086
3,2B,Information Professionals,ACT,2012-08-01,95.58
3,2B,Information Professionals,ACT,2012-09-01,94.182
3,2B,Information Professionals,ACT,2012-10-01,62.868
3,2B,Information Professionals,ACT,2012-11-01,83.775
3,2B,Information Professionals,ACT,2012-12-01,80.14
3,2B,Information Professionals,ACT,2013-01-01,85.027
3,2B,Information Professionals,ACT,2013-02-01,83.65
3,2B,Information Professionals,ACT,2013-03-01,84.191
3,2B,Information Professionals,ACT,2013-04-01,82.926
3,2B,Information Professionals,ACT,2013-05-01,74.461
3,2B,Information Professionals,ACT,2013-06-01,59.486
3,2B,Information Professionals,ACT,2013-07-01,72.74
3,2B,Information Professionals,ACT,2013-08-01,72.5
3,2B,Information Professionals,ACT,2013-09-01,63.852
3,2B,Information Professionals,ACT,2013-10-01,76.964
3,2B,Information Professionals,ACT,2013-11-01,39.591
3,2B,Information Professionals,ACT,2013-12-01,55.348
3,2B,Information Professionals,ACT,2014-01-01,55.383
3,2B,Information Professionals,ACT,2014-02-01,47.667
3,2B,Information Professionals,ACT,2014-03-01,60.506
3,2B,Information Professionals,ACT,2014-04-01,85.854
3,2B,Information Professionals,ACT,2014-05-01,79.037
3,2B,Information Professionals,ACT,2014-06-01,83.231
3,2B,Information Professionals,ACT,2014-07-01,80.636
3,2B,Information Professionals,ACT,2014-08-01,67.229
3,2B,Information Professionals,ACT,2014-09-01,73.081
3,2B,Information Professionals,ACT,2014-10-01,85.896
3,2B,Information Professionals,ACT,2014-11-01,83.668
3,2B,Information Professionals,ACT,2014-12-01,86.934
3,2B,Information Professionals,ACT,2015-01-01,93.28
3,2B,Information Professionals,ACT,2015-02-01,77.346
3,2B,Information Professionals,ACT,2015-03-01,119.111
3,2B,Information Professionals,ACT,2015-04-01,112.444
3,2B,Information Professionals,ACT,2015-05-01,97.696
3,2B,Information Professionals,ACT,2015-06-01,118.048
3,2B,Information Professionals,ACT,2015-07-01,117.217
3,2B,Information Professionals,ACT,2015-08-01,152.112
3,2B,Information Professionals,ACT,2015-09-01,157.728
3,2B,Information Professionals,ACT,2015-10-01,156.113
3,2B,Information Professionals,ACT,2015-11-01,134.415
3,2B,Information Professionals,ACT,2015-12-01,123.532
3,2B,Information Professionals,ACT,2016-01-01,115.007
3,2B,Information Professionals,ACT,2016-02-01,165.463
3,2B,Information Professionals,ACT,2016-03-01,100.358
3,2B,Information Professionals,ACT,2016-04-01,140.2
3,2B,Information Professionals,ACT,2016-05-01,149.395
3,2B,Information Professionals,ACT,2016-06-01,148.206
3,2B,Information Professionals,ACT,2016-07-01,151.646
3,2B,Information Professionals,ACT,2016-08-01,150.11
3,2B,Information Professionals,ACT,2016-09-01,125.864
3,2B,Information Professionals,ACT,2016-10-01,134.975
3,2B,Information Professionals,ACT,2016-11-01,155.185
3,2B,Information Professionals,ACT,2016-12-01,167.352
3,2B,Information Professionals,ACT,2017-01-01,177.015
3,2B,Information Professionals,ACT,2017-02-01,147.532
3,2B,Information Professionals,ACT,2017-03-01,147.344
3,2B,Information Professionals,ACT,2017-04-01,149.747
3,2B,Information Professionals,ACT,2017-05-01,150.651
3,2B,Information Professionals,ACT,2017-06-01,136.656
3,2B,Information Professionals,ACT,2017-07-01,139.166
3,2B,Information Professionals,ACT,2017-08-01,152.366
3,2B,Information Professionals,ACT,2017-09-01,155.833
3,2B,Information Professionals,ACT,2017-10-01,144.658
3,2B,Information Professionals,ACT,2017-11-01,153.303
3,2B,Information Professionals,ACT,2017-12-01,153.201
3,2B,Information Professionals,ACT,2018-01-01,136.854
3,2B,Information Professionals,ACT,2018-02-01,141.289
3,2B,Information Professionals,ACT,2018-03-01,154.01
3,2B,Information Professionals,ACT,2018-04-01,160.495
3,2B,Information Professionals,ACT,2018-05-01,174.837
3,2B,Information Professionals,ACT,2018-06-01,181.863
3,2B,Information Professionals,ACT,2018-07-01,187.726
3,2B,Information Professionals,ACT,2018-08-01,135.12
3,2B,Information Professionals,ACT,2018-09-01,166.875
3,2B,Information Professionals,ACT,2018-10-01,144.785
3,2B,Information Professionals,ACT,2018-11-01,162.331
3,2B,Information Professionals,ACT,2018-12-01,179.442
3,2B,Information Professionals,ACT,2019-01-01,177.086
3,2B,Information Professionals,ACT,2019-02-01,193.124
3,2B,Information Professionals,ACT,2019-03-01,182.493
3,2B,Information Professionals,ACT,2019-04-01,158.982
3,2B,Information Professionals,ACT,2019-05-01,169.32
3,2B,Information Professionals,ACT,2019-06-01,179.734
3,2B,Information Professionals,ACT,2019-07-01,193.269
3,2B,Information Professionals,ACT,2019-08-01,192.98
3,2B,Information Professionals,ACT,2019-09-01,201.534
3,2B,Information Professionals,ACT,2019-10-01,200.872
3,2B,Information Professionals,ACT,2019-11-01,191.041
3,2B,Information Professionals,ACT,2019-12-01,158.606
3,2B,Information Professionals,ACT,2020-01-01,178.222
3,2B,Information Professionals,ACT,2020-02-01,161.754
3,2B,Information Professionals,ACT,2020-03-01,101.85
3,2B,Information Professionals,ACT,2020-04-01,126.265
3,2B,Information Professionals,ACT,2020-05-01,121.943
3,2B,Information Professionals,ACT,2020-06-01,158.217
3,2B,Information Professionals,ACT,2020-07-01,149.865
3,2B,Information Professionals,ACT,2020-08-01,177.323
3,2B,Information Professionals,ACT,2020-09-01,235.246
3,2B,Information Professionals,ACT,2020-10-01,216.328
3,2B,Information Professionals,ACT,2020-11-01,210.105
3,2B,Information Professionals,ACT,2020-12-01,262.939
3,2B,Information Professionals,ACT,2021-01-01,168.101
3,2B,Information Professionals,ACT,2021-02-01,229.158
3,2B,Information Professionals,ACT,2021-03-01,236.837
3,2B,Information Professionals,ACT,2021-04-01,263.528
3,2B,Information Professionals,ACT,2021-05-01,211.056
3,2B,Information Professionals,ACT,2021-06-01,230.821
3,2B,Information Professionals,ACT,2021-07-01,252.965
3,2B,Information Professionals,ACT,2021-08-01,266.492
3,2B,Information Professionals,ACT,2021-09-01,235.067
3,2B,Information Professionals,ACT,2021-10-01,252.25
3,2B,Information Professionals,ACT,2021-11-01,260.049
3,2B,Information Professionals,ACT,2021-12-01,257.211
3,2B,Information Professionals,ACT,2022-01-01,260.007
3,2B,Information Professionals,ACT,2022-02-01,281.862
3,2B,Information Professionals,ACT,2022-03-01,271.234
3,2B,Information Professionals,ACT,2022-04-01,269.726
3,2B,Information Professionals,ACT,2022-05-01,247.993
3,2B,Information Professionals,ACT,2022-06-01,242.12
3,2B,Information Professionals,ACT,2022-07-01,241.474
3,2B,Information Professionals,ACT,2022-08-01,221.705
3,2B,Information Professionals,ACT,2022-09-01,253.32
3,2B,Information Professionals,ACT,2022-10-01,275.915
3,2B,Information Professionals,ACT,2022-11-01,248.75
3,2B,Information Professionals,ACT,2022-12-01,265.646
3,2B,Information Professionals,ACT,2023-01-01,256.435
3,2B,Information Professionals,ACT,2023-02-01,273.137
3,2B,Information Professionals,ACT,2023-03-01,260.889
3,2B,Information Professionals,ACT,2023-04-01,224.11
3,2B,Information Professionals,ACT,2023-05-01,268.663
3,2B,Information Professionals,ACT,2023-06-01,229.84
3,2B,Information Professionals,ACT,2023-07-01,214.908
3,2B,Information Professionals,ACT,2023-08-01,240.45
3,2B,Information Professionals,ACT,2023-09-01,185.9
3,2B,Information Professionals,ACT,2023-10-01,209.691
3,2B,Information Professionals,ACT,2023-11-01,213.626
3,2B,Information Professionals,ACT,2023-12-01,194.466
3,2B,Information Professionals,ACT,2024-01-01,159.402
3,2B,Information Professionals,ACT,2024-02-01,185.408
3,2B,Information Professionals,ACT,2024-03-01,215.13
3,2B,Information Professionals,ACT,2024-04-01,195.918
3,2B,Information Professionals,ACT,2024-05-01,199.212
3,2B,Information Professionals,ACT,2024-06-01,200.588
3,2B,Information Professionals,ACT,2024-07-01,187.003
3,2B,Information Professionals,ACT,2024-08-01,158.061
3,2B,Information Professionals,ACT,2024-09-01,205.12
3,2B,Information Professionals,ACT,2024-10-01,156.265
3,2B,Information Professionals,ACT,2024-11-01,164.192
3,2B,Information Professionals,ACT,2024-12-01,156.69
3,2B,Information Professionals,ACT,2025-01-01,167.331
3,2B,Information Professionals,ACT,2025-02-01,132.2
3,2B,Information Professionals,ACT,2025-03-01,141.56
3,2B,Information Professionals,ACT,2025-04-01,155.989
3,2B,Information Professionals,ACT,2025-05-01,157.366
3,2B,Information Professionals,ACT,2025-06-01,123.361
3,2B,Information Professionals,ACT,2025-07-01,125.719
3,2B,Information Professionals,ACT,2025-08-01,129.636
3,2B,Information Professionals,ACT,2025-09-01,117.458
3,2B,Information Professionals,ACT,2025-10-01,100.369
3,2B,Information Professionals,ACT,2025-11-01,101.464
3,2B,Information Professionals,ACT,2025-12-01,111.375
3,2B,Information Professionals,ACT,2026-01-01,107.56
3,2B,Information Professionals,ACT,2026-02-01,99.435
3,2B,Information Professionals,ACT,2026-03-01,88.732
3,2B,Information Professionals,ACT,2026-04-01,90.317
3,2B,Information Professionals,ACT,2026-05-01,84.496
3,2B,Information Professionals,ACT,2026-06-01,99.558
3,2B,Information Professionals,ACT,2026-07-01,96.121
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2006-01-01,39.07
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2006-02-01,37.63
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2006-03-01,33.451
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2006-04-01,32.913
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2006-05-01,35.091
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2006-06-01,34.748
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2006-07-01,37.834
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2006-08-01,36.019
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2006-09-01,23.459
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2006-10-01,31.598
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2006-11-01,35.429
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2006-12-01,42.117
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2007-01-01,48.137
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2007-02-01,38.15
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2007-03-01,44.866
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2007-04-01,50.08
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2007-05-01,41.404
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2007-06-01,41.189
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2007-07-01,41.832
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2007-08-01,39.885
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2007-09-01,38.676
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2007-10-01,39.622
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2007-11-01,45.031
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2007-12-01,43.367
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2008-01-01,36.314
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2008-02-01,46.888
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2008-03-01,58.104
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2008-04-01,38.402
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2008-05-01,42.987
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2008-06-01,57.12
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2008-07-01,33.326
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2008-08-01,55.178
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2008-09-01,63.844
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2008-10-01,61.961
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2008-11-01,56.698
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2008-12-01,47.232
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2009-01-01,55.018
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2009-02-01,51.189
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2009-03-01,45.51
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2009-04-01,49.99
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2009-05-01,46.658
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2009-06-01,37.795
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2009-07-01,44.276
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2009-08-01,48.647
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2009-09-01,44.301
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2009-10-01,40.387
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2009-11-01,41.649
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2009-12-01,46.424
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2010-01-01,42.099
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2010-02-01,50.076
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2010-03-01,45.816
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2010-04-01,54.589
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2010-05-01,71.028
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2010-06-01,71.366
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2010-07-01,66.581
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2010-08-01,67.882
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2010-09-01,45.223
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2010-10-01,83.181
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2010-11-01,78.47
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2010-12-01,64.406
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2011-01-01,88.503
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2011-02-01,86.215
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2011-03-01,99.572
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2011-04-01,104.057
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2011-05-01,100.794
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2011-06-01,96.966
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2011-07-01,98.379
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2011-08-01,76.854
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2011-09-01,71.521
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2011-10-01,94.069
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2011-11-01,60.294
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2011-12-01,96.717
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2012-01-01,73.635
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2012-02-01,97.008
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2012-03-01,73.097
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2012-04-01,44.642
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2012-05-01,49.306
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2012-06-01,79.173
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2012-07-01,45.505
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2012-08-01,61.467
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2012-09-01,71.544
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2012-10-01,46.483
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2012-11-01,65.418
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2012-12-01,63.124
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2013-01-01,56.48
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2013-02-01,53.501
3,2C,"Sales, Marketing & Public Relations Professionals",ACT,2013-03-01,63.231
