data_reference_period,data_release_date,data_vintage,data_download_date,date,employed,unemployment_rate,participation_rate,youth_unemployment_rate,underemployment_rate,youth_underemployment_rate,underutilisation_rate,youth_underutilisation_rate,youth_unemployment_gap,youth_underemployment_gap,youth_underutilisation_gap,cal_underutilisation_rate,underutilisation_diff
July 2026,2026-08-20,2026-08-20,2026-08-27,2022-02-01,13366.4098404,4.0320085,66.1751646,9.10982,6.6348717,14.3052258,10.6668802,23.4150458,5.077811499999999,7.670354100000001,12.748165600000002,10.6668802,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2022-03-01,13388.1731712,3.9843329,66.111395,8.3620481,6.3378108,13.7367815,10.3221437,22.0988297,4.377715200000001,7.3989707,11.776686,10.3221437,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2022-04-01,13450.4539447,3.8515295,66.2214627,8.4527789,6.1820433,14.1680752,10.0335728,22.620854,4.6012494,7.9860319,12.587281200000001,10.0335728,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2022-05-01,13488.7446999,3.9421647,66.3668486,8.7928501,5.9822675,12.7074109,9.9244323,21.5002609,4.850685400000001,6.725143399999999,11.575828600000001,9.9244322,9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,2022-06-01,13582.342501,3.6046033,66.4875218,7.9678446,6.0992998,13.5906452,9.7039031,21.5584898,4.3632413,7.491345400000001,11.8545867,9.7039031,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2022-07-01,13593.2625034,3.4460015,66.2789281,7.0682037,6.1005667,14.2018726,9.5465682,21.2700763,3.6222022,8.1013059,11.7235081,9.5465682,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2022-08-01,13666.3782295,3.5263235,66.5379247,8.4720272,5.9885483,12.8795655,9.5148718,21.3515927,4.945703699999999,6.8910172,11.836720900000001,9.5148718,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2022-09-01,13674.2515461,3.5959404,66.4718461,7.8319339,5.9903899,13.6734664,9.5863303,21.5054003,4.2359935,7.6830765,11.919070000000001,9.5863303,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2022-10-01,13712.9466283,3.4356727,66.3961715,7.4190562,6.0149157,14.056607,9.4505884000000009,21.4756632,3.9833835,8.0416913,12.025074799999999,9.4505884000000009,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2022-11-01,13781.1170022,3.5165842,66.6288803,7.7674377,5.9067407,14.0999316,9.4233249,21.8673694,4.2508535,8.1931909,12.4440445,9.4233249,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2022-12-01,13777.8891878,3.526499,66.4675201,7.6821524,6.2009134,14.833106,9.7274124,22.5152584,4.1556534,8.6321926,12.787846,9.7274124,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2023-01-01,13800.6316345,3.661857,66.4750633,8.0607201,6.1789492,14.3887353,9.8408063,22.4494555,4.3988631,8.2097861,12.608649199999999,9.8408062,1.0000000116860974e-7
July 2026,2026-08-20,2026-08-20,2026-08-27,2023-02-01,13839.2799998,3.6110496,66.4310737,8.1128787,5.93768,13.8793464,9.5487296,21.9922251,4.5018291,7.941666399999999,12.4434955,9.5487296,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2023-03-01,13929.3226744,3.5965303,66.6581203,7.8973053,6.2589845,14.8049777,9.8555148,22.702283,4.300775,8.5459932,12.846768200000001,9.8555148,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2023-04-01,13930.1826743,3.7037066,66.5915375,8.457502,6.1462105,14.4947032,9.8499171,22.9522052,4.7537954,8.348492700000001,13.1022881,9.849917099999999,1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,2023-05-01,14017.8012903,3.590103,66.7864072,7.7562914,6.439176,14.1492644,10.029279,21.9055558,4.1661884,7.7100884,11.876276799999998,10.029278999999999,1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,2023-06-01,14027.2398893,3.5181241,66.6371546,7.9230655,6.418583,15.4632443,9.9367071,23.3863098,4.4049414,9.0446613,13.4496027,9.9367071,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2023-07-01,14028.7489552,3.7115994,66.6095346,8.5196219,6.4414534,14.5170302,10.1530528,23.0366521,4.808022500000001,8.0755768,12.883599300000002,10.153052800000001,-1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,2023-08-01,14102.008361,3.6786112,66.7657578,8.2709121,6.6064813,14.7566948,10.2850924,23.0276069,4.5923009,8.1502135,12.742514499999999,10.2850925,-9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,2023-09-01,14095.8648474,3.5563441,66.4845314,7.9572125,6.3655901,15.7571745,9.9219343,23.7143869,4.4008684,9.3915844,13.7924526,9.9219342,9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,2023-10-01,14151.656326,3.7782223,66.7770862,9.3703889,6.4349529,14.6712589,10.2131752,24.0416479,5.5921666000000005,8.236305999999999,13.8284727,10.2131752,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2023-11-01,14200.0751353,3.9323142,66.9883718,9.7028156,6.595437,15.3203076,10.5277512,25.0231232,5.770501399999999,8.7248706,14.495372,10.5277512,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2023-12-01,14146.6573864,3.9870567,66.6506181,9.6641067,6.5948337,16.0006551,10.5818904,25.6647619,5.6770499999999995,9.4058214,15.082871499999998,10.581890399999999,1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,2024-01-01,14145.0112204,4.0925232,66.5640857,9.5836045,6.7025159,15.7022557,10.7950391,25.2858602,5.4910813,8.9997398,14.490821099999998,10.7950391,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2024-02-01,14251.6649648,3.7413408,66.6693444,9.192902,6.6474091,15.1265427,10.38875,24.3194448,5.4515612,8.4791336,13.9306948,10.3887499,9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,2024-03-01,14230.0605841,3.9000504,66.5269311,9.7796564,6.4743101,14.7422105,10.3743604,24.5218669,5.879606000000001,8.2679004,14.147506499999999,10.3743605,-9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,2024-04-01,14268.2885569,4.0814674,66.7523203,9.6059829,6.5715274,15.0891993,10.6529949,24.6951822,5.524515500000001,8.5176719,14.042187300000002,10.6529948,9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,2024-05-01,14296.5351451,4.0051119,66.751879400000007,9.7570321,6.6825271,15.4797688,10.687639,25.2368009,5.7519202,8.7972417,14.549161899999998,10.687639,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2024-06-01,14319.2451032,4.0333873,66.7982523,9.402786,6.2808649,14.8450827,10.3142522,24.2478687,5.3693987000000005,8.564217800000002,13.933616500000001,10.3142522,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2024-07-01,14377.8447214,4.1919319,67.0798164,9.7170261,6.2808672,14.6762125,10.4727991,24.3932386,5.5250942,8.395345299999999,13.9204395,10.4727991,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2024-08-01,14410.4636411,4.1253233,67.0826535,9.9071209,6.5125089,15.2984313,10.6378322,25.2055522,5.781797600000001,8.7859224,14.56772,10.6378322,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2024-09-01,14447.0219044,4.0124713,67.0713054,9.0224818,6.2565288,14.2672284,10.2690001,23.2897102,5.0100105,8.0106996,13.020710099999999,10.2690001,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2024-10-01,14444.7328914,4.0908124,67.0240925,9.2304728,6.228062,14.4027936,10.3188744,23.6332665,5.1396603999999995,8.174731600000001,13.314392100000001,10.3188744,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2024-11-01,14463.3236238,3.9364603,66.9114322,8.6451518,6.0328308,14.0140379,9.969291,22.6591897,4.7086915000000005,7.9812071,12.689898699999999,9.9692911,-9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,2024-12-01,14510.5056462,3.9985857,67.0819582,9.1948815,5.9924322,14.2648038,9.9910179,23.4596853,5.1962958,8.2723716,13.468667400000001,9.9910179,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2025-01-01,14543.3156163,4.1269656,67.1903016,9.1917102,5.9851673,14.503227,10.1121329,23.6949372,5.064744599999999,8.518059700000002,13.582804299999998,10.112132899999999,1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,2025-02-01,14468.077317,4.0741254,66.6738238,9.0615926000000009,5.9519472,14.7347363,10.026072599999999,23.7963289,4.987467200000001,8.782789099999999,13.7702563,10.026072599999999,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2025-03-01,14498.7336118,4.0826369,66.6891786,8.9759586,5.8983002,14.688995,9.9809371,23.6649535,4.8933217,8.7906948,13.684016399999999,9.9809371,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2025-04-01,14605.9009072,4.0547028,67.0858262,8.6703625,6.0491542,14.7360132,10.103857,23.4063757,4.615659699999999,8.686859,13.302518700000002,10.103857000000001,-1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,2025-05-01,14594.6262142,4.1013581,66.9901309,9.5435864,5.8277901,13.5502082,9.9291482,23.0937946,5.442228300000001,7.7224181000000005,13.164646399999999,9.9291482,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2025-06-01,14569.3895613,4.3178639,66.9492195,10.2699596,5.8647034,14.7466112,10.1825674,25.0165707,5.9520957,8.8819078,14.8340033,10.182567299999999,1.0000000116860974e-7
July 2026,2026-08-20,2026-08-20,2026-08-27,2025-07-01,14615.3736512,4.2357434,66.9969174,9.7528752,5.8295032,14.4320285,10.0652466,24.1849036,5.5171318000000005,8.6025253,14.119656999999998,10.0652466,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2025-08-01,14600.8117011,4.2447033,66.8308331,9.7143906,5.7076093,13.7386365,9.9523126,23.4530272,5.4696872999999995,8.0310272,13.5007146,9.952312599999999,1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,2025-09-01,14610.091527,4.4376985,66.9028312,10.5971529,5.9243758,13.8141711,10.3620743,24.4113241,6.1594543999999996,7.889795299999999,14.049249800000002,10.3620743,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2025-10-01,14643.3128167,4.3315479,66.8978678,9.7101193,5.7136324,13.3674112,10.0451803,23.0775305,5.3785714,7.6537787999999995,13.032350200000002,10.0451803,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2025-11-01,14604.1172396,4.3223122,66.6301065,10.1737395,6.1835449,14.6887315,10.5058571,24.862471,5.8514273,8.505186599999998,14.3566139,10.5058571,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2025-12-01,14661.4373507,4.1181203,66.6669708,9.1302467,5.7384296,13.9179451,9.8565499,23.0481917,5.0121264000000005,8.1795155,13.191641800000001,9.856549900000001,-1.7763568394002505e-15
July 2026,2026-08-20,2026-08-20,2026-08-27,2026-01-01,14697.5134451,4.0823344,66.6849201,9.6484384,5.9282263,14.8445192,10.0105607,24.4929577,5.566104,8.9162929,14.482397000000002,10.0105607,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2026-02-01,14719.6499677,4.3050169,66.8195955,10.2941087,5.9078279,14.5209131,10.2128448,24.8150218,5.989091800000001,8.6130852,14.602177000000001,10.2128448,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2026-03-01,14739.6086599,4.2840759,66.7746738,10.2175961,5.9870328,14.7966564,10.2711087,25.0142526,5.933520199999999,8.8096236,14.7431439,10.2711087,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2026-04-01,14704.6698863,4.49108,66.679342,11.0748179,5.9278271,14.4713494,10.4189072,25.5461672,6.583737899999999,8.5435223,15.12726,10.4189071,9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,2026-05-01,14742.8207983,4.3796061,66.6930514,10.3829174,6.3101573,16.2237415,10.6897635,26.6066589,6.0033113,9.913584199999999,15.9168954,10.6897634,9.99999993922529e-8
July 2026,2026-08-20,2026-08-20,2026-08-27,2026-06-01,14823.0696522,4.4315479,67.0108859,10.6339728,6.449338,15.5363413,10.880885899999999,26.1703141,6.2024249000000005,9.0870033,15.2894282,10.880885899999999,0
July 2026,2026-08-20,2026-08-20,2026-08-27,2026-07-01,14807.2431495,4.4618247,66.8533236,10.3649911,6.3612462,15.9923204,10.8230708,26.3573115,5.903166399999999,9.6310742,15.534240700000002,10.823070900000001,-1.0000000116860974e-7
